age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37,technician,1,3,0,47,0,0,2,19,6,374,3,-1,0,3,0
69,retired,1,0,0,279,0,0,1,12,1,26,1,-1,0,3,0
52,unemployed,1,0,0,20,1,0,1,28,4,172,1,-1,0,3,0
31,admin.,0,1,0,360,0,0,0,15,8,332,1,297,2,1,0
28,blue-collar,1,1,0,100,1,1,2,27,8,132,2,-1,0,3,0
41,admin.,1,1,0,0,0,0,2,20,6,89,1,-1,0,3,0
34,admin.,2,1,0,296,0,0,0,7,5,147,4,-1,0,3,0
43,management,2,1,0,109,1,0,2,27,8,64,3,-1,0,3,0
32,technician,1,1,0,485,0,0,0,26,1,98,14,-1,0,3,0
33,technician,2,2,0,125,0,0,1,29,1,66,2,-1,0,3,0
70,retired,1,1,0,616,0,0,0,27,0,149,2,182,1,0,0
53,technician,1,1,0,206,0,0,0,26,1,87,6,-1,0,3,0
45,services,0,1,0,-179,0,0,2,3,5,155,2,-1,0,3,0
31,services,2,1,0,481,1,0,0,20,9,106,2,183,2,0,0
28,admin.,1,1,0,12,1,0,0,30,4,73,3,256,3,1,0
45,blue-collar,1,0,0,0,0,0,2,23,8,574,5,-1,0,3,0
51,management,1,2,0,176,1,1,2,1,6,8,1,687,2,0,0
40,technician,1,1,0,257,1,0,2,16,8,731,4,-1,0,3,0
53,blue-collar,1,0,0,53,1,0,0,7,0,208,1,140,1,0,0
31,blue-collar,0,1,0,6,1,0,0,29,4,821,1,-1,0,3,0
30,management,1,2,0,562,0,0,0,21,1,137,4,-1,0,3,0
53,entrepreneur,1,1,0,-118,1,0,2,9,8,101,3,-1,0,3,0
26,management,2,1,0,565,1,0,2,6,6,582,11,-1,0,3,0
47,blue-collar,1,1,0,0,1,0,0,21,5,676,1,-1,0,3,0
45,unemployed,1,0,0,180,1,1,2,27,8,62,2,-1,0,3,0
35,management,1,2,0,0,1,0,0,21,5,295,3,-1,0,3,0
36,management,2,2,0,876,1,0,2,23,8,241,2,-1,0,3,0
42,blue-collar,1,0,0,260,1,0,1,31,5,175,2,-1,0,3,0
32,blue-collar,1,1,1,-53,1,0,0,16,0,648,1,272,1,1,1
30,management,1,2,0,944,0,0,0,29,10,251,2,-1,0,3,1
43,technician,1,1,0,297,1,0,0,14,10,119,3,-1,0,3,0
31,technician,2,2,0,969,0,0,0,15,6,95,1,-1,0,3,0
35,technician,1,1,0,0,0,0,0,14,5,125,2,-1,0,3,0
26,entrepreneur,1,2,0,37,1,1,0,6,8,207,1,363,2,0,0
46,technician,1,1,0,410,0,1,0,21,9,162,5,-1,0,3,0
33,management,2,2,0,71,0,0,0,22,1,107,6,-1,0,3,0
34,management,1,2,0,436,1,0,0,17,0,28,1,345,1,0,0
48,blue-collar,1,0,0,559,1,0,2,15,8,1231,2,-1,0,3,0
46,management,0,2,0,25,0,0,2,26,8,103,2,-1,0,3,0
39,entrepreneur,1,1,0,0,0,0,0,21,9,108,7,-1,0,3,0
33,technician,2,1,0,647,1,1,0,4,3,124,1,273,1,1,0
84,retired,0,0,0,639,0,0,1,18,8,353,3,-1,0,3,1
40,blue-collar,1,0,0,177,1,1,1,21,5,742,4,-1,0,3,0
55,management,1,2,0,236,0,0,0,4,1,200,1,-1,0,3,0
46,admin.,1,0,0,96,0,0,1,4,3,151,2,-1,0,3,0
43,self-employed,2,2,0,0,0,0,2,19,6,147,1,-1,0,3,0
34,blue-collar,1,1,0,250,1,0,2,29,8,193,6,-1,0,3,0
35,technician,2,1,0,126,0,0,0,22,1,112,2,-1,0,3,0
25,student,2,1,0,8,0,0,0,22,0,107,2,-1,0,3,1
32,self-employed,1,2,0,189,1,0,2,6,6,106,2,-1,0,3,0
52,retired,2,1,0,316,0,0,0,12,8,463,3,-1,0,3,0
31,self-employed,2,2,1,-282,1,0,0,20,9,131,3,-1,0,3,0
34,management,1,2,0,-308,1,0,0,30,0,140,2,-1,0,3,0
42,technician,0,1,0,248,0,0,0,19,1,163,4,-1,0,3,0
47,blue-collar,0,0,0,126,1,0,2,3,6,2456,2,-1,0,3,1
50,self-employed,0,2,0,13,1,0,0,20,0,76,1,-1,0,3,1
30,technician,1,1,0,-393,1,1,0,16,5,435,1,-1,0,3,1
33,services,2,1,0,358,1,0,0,7,8,302,1,356,3,0,0
56,technician,2,2,0,917,0,0,2,9,6,306,1,-1,0,3,0
33,technician,1,1,0,-163,1,1,0,8,1,502,2,-1,0,3,0
32,management,2,2,0,473,1,0,0,11,8,72,2,361,1,1,0
30,management,1,1,0,0,1,0,0,12,8,756,3,-1,0,3,0
29,blue-collar,1,1,0,424,1,1,2,14,8,241,2,-1,0,3,0
56,unemployed,0,0,0,802,0,0,1,3,3,258,2,-1,0,3,0
31,management,1,2,0,430,1,0,0,25,5,137,16,-1,0,3,0
37,management,1,2,0,0,0,0,0,11,7,129,4,107,2,0,0
42,self-employed,1,2,0,753,0,0,2,17,6,31,1,-1,0,3,0
29,blue-collar,1,1,0,358,0,0,0,21,5,88,5,-1,0,3,0
30,services,1,1,0,227,0,1,2,3,6,23,1,-1,0,3,0
55,entrepreneur,0,1,0,538,1,0,0,7,1,353,2,-1,0,3,1
49,management,1,2,0,92,1,0,2,6,8,221,2,-1,0,3,0
42,technician,1,1,0,440,1,0,0,3,3,13,5,-1,0,3,0
56,self-employed,1,1,0,800,0,1,0,9,5,170,1,-1,0,3,0
39,unknown,2,1,0,914,0,0,2,5,6,20,1,-1,0,3,0
30,entrepreneur,2,1,0,638,0,0,0,14,5,358,6,-1,0,3,0
55,retired,1,1,0,159,0,0,0,28,1,159,1,-1,0,3,0
43,blue-collar,1,0,0,483,1,0,0,12,8,225,3,-1,0,3,0
53,unemployed,1,1,0,94,0,0,0,10,1,493,1,181,14,2,1
39,self-employed,2,3,0,0,0,0,2,20,6,13,11,-1,0,3,0
56,technician,0,2,0,401,1,0,1,20,9,26,1,-1,0,3,0
29,services,2,3,0,33,0,0,2,1,5,161,1,-1,0,3,0
38,blue-collar,1,0,0,506,1,1,2,12,6,122,1,-1,0,3,0
42,technician,2,3,0,344,1,0,2,3,6,26,7,-1,0,3,0
46,blue-collar,1,0,0,0,1,0,2,12,8,51,9,-1,0,3,0
31,admin.,1,1,0,3,1,0,0,28,5,37,12,-1,0,3,0
35,services,0,1,0,221,1,0,0,14,8,150,1,360,1,0,0
50,self-employed,1,1,0,36,0,0,0,13,1,104,10,-1,0,3,0
42,blue-collar,1,0,0,969,1,0,0,13,8,721,1,-1,0,3,0
36,services,2,1,0,760,0,0,2,20,6,9,13,-1,0,3,0
25,admin.,2,2,0,220,0,0,0,26,8,68,1,-1,0,3,0
27,student,2,2,0,-148,1,0,0,11,11,146,3,224,1,1,0
32,blue-collar,1,0,0,415,1,0,2,2,6,777,4,-1,0,3,1
48,blue-collar,1,1,0,865,1,0,0,13,8,78,2,-1,0,3,0
33,services,1,1,0,210,1,1,2,20,8,201,1,-1,0,3,0
50,blue-collar,1,1,0,579,0,0,0,26,1,83,4,-1,0,3,0
31,management,1,2,0,271,0,0,0,18,9,89,1,-1,0,3,0
52,technician,1,2,0,0,0,0,0,9,1,145,3,94,4,2,0
36,services,1,1,0,472,1,0,2,19,6,1017,1,-1,0,3,0
43,blue-collar,1,0,0,487,1,0,2,7,8,548,2,-1,0,3,0
30,technician,2,2,0,699,1,0,0,11,1,213,4,-1,0,3,0
32,blue-collar,1,1,0,150,0,0,0,5,3,210,1,-1,0,3,0
29,management,2,1,0,584,1,0,2,16,6,541,19,-1,0,3,0
32,services,2,1,0,133,0,0,0,15,0,171,1,-1,0,3,1
30,housemaid,2,2,0,868,0,0,0,7,1,387,2,-1,0,3,0
48,blue-collar,1,1,0,480,1,0,0,15,8,830,1,352,2,0,1
34,management,1,2,0,606,0,0,0,20,0,97,1,-1,0,3,1
35,blue-collar,1,1,0,603,1,0,0,17,0,474,2,-1,0,3,0
49,management,2,0,0,548,0,0,1,31,5,115,6,-1,0,3,0
37,blue-collar,0,1,0,33,1,0,0,20,9,106,2,167,1,0,0
49,blue-collar,1,0,0,902,0,0,2,9,6,210,2,-1,0,3,0
44,services,0,1,0,0,1,1,2,13,8,97,1,-1,0,3,0
40,student,1,1,0,260,0,0,0,19,9,52,1,152,6,0,0
57,technician,1,1,0,589,1,0,0,2,3,223,1,76,4,0,0
39,technician,1,1,0,626,1,0,0,11,8,126,2,-1,0,3,0
38,services,1,1,0,0,0,1,0,16,5,1473,6,-1,0,3,0
51,blue-collar,0,1,0,78,1,0,2,27,8,723,2,-1,0,3,0
36,student,2,3,0,386,0,0,2,18,6,359,2,-1,0,3,0
53,admin.,1,1,0,459,0,0,0,14,10,317,6,192,1,2,0
33,blue-collar,2,1,0,-416,1,0,2,16,8,767,2,-1,0,3,1
45,management,0,2,0,220,1,0,2,18,6,89,4,-1,0,3,0
32,blue-collar,0,1,0,0,1,0,2,2,6,746,2,-1,0,3,0
69,retired,1,3,0,426,0,0,1,9,7,225,1,90,1,2,1
37,blue-collar,1,1,0,395,1,0,2,6,8,219,2,-1,0,3,0
45,blue-collar,0,0,0,0,1,0,0,21,5,211,2,-1,0,3,0
36,blue-collar,1,1,0,-206,1,0,2,8,8,177,2,-1,0,3,0
62,self-employed,0,2,0,6,1,0,0,13,10,216,1,183,4,2,1
39,services,0,1,0,687,1,0,0,9,5,869,1,-1,0,3,1
38,technician,2,1,0,-242,1,0,0,18,8,1173,3,278,6,2,1
31,management,1,2,0,582,1,0,0,15,5,58,2,-1,0,3,0
31,blue-collar,1,1,0,92,1,0,2,16,8,688,1,-1,0,3,1
36,technician,2,2,0,197,0,0,0,30,0,260,1,-1,0,3,1
30,technician,2,2,0,411,0,0,0,21,0,142,1,-1,0,3,0
34,blue-collar,1,1,0,584,1,0,0,18,5,154,2,-1,0,3,0
34,management,1,2,0,997,1,1,0,21,9,81,1,-1,0,3,0
39,admin.,0,1,0,83,1,0,0,30,5,69,6,-1,0,3,0
32,services,2,1,0,0,1,0,0,31,5,99,13,-1,0,3,0
32,management,2,2,0,0,0,0,0,21,9,9,6,-1,0,3,0
36,blue-collar,1,0,0,398,1,0,2,12,6,278,1,-1,0,3,0
32,management,2,2,0,2,1,0,0,11,11,100,2,-1,0,3,1
33,management,2,2,0,201,1,0,0,19,9,171,1,183,1,0,0
49,entrepreneur,1,0,0,563,0,0,2,19,6,84,1,-1,0,3,0
31,technician,1,1,0,0,0,1,0,15,5,624,6,-1,0,3,0
32,services,1,1,1,-220,1,1,0,25,5,123,2,-1,0,3,0
32,services,2,1,0,48,1,0,0,20,0,8,3,-1,0,3,0
50,housemaid,2,3,0,0,0,0,1,28,5,118,8,-1,0,3,0
25,student,1,2,0,10,1,0,0,21,5,857,4,-1,0,3,1
57,services,1,1,0,162,1,0,2,5,8,174,1,-1,0,3,0
50,services,2,0,0,148,1,0,2,7,8,198,2,-1,0,3,0
39,services,1,1,0,0,1,0,0,8,8,503,1,-1,0,3,0
45,blue-collar,1,0,0,185,1,0,0,29,4,249,3,-1,0,3,0
37,management,0,2,0,896,0,1,0,14,1,343,2,-1,0,3,0
50,technician,1,2,0,199,1,1,0,3,3,116,2,253,1,0,0
40,management,1,1,0,99,0,0,0,9,3,15,5,-1,0,3,0
35,blue-collar,1,0,0,378,1,0,2,16,8,427,3,-1,0,3,0
53,management,1,2,0,15,0,0,0,20,1,921,2,-1,0,3,1
35,admin.,1,1,0,147,1,1,0,29,4,41,1,184,7,0,0
31,housemaid,1,3,1,-6,0,1,1,7,5,94,2,-1,0,3,0
46,technician,0,1,0,435,1,0,2,15,8,192,3,-1,0,3,0
52,management,1,1,0,335,0,0,0,21,10,411,1,182,1,0,1
34,admin.,0,1,0,-251,0,0,0,18,5,641,1,-1,0,3,1
46,services,0,1,0,5,1,1,0,29,4,305,2,-1,0,3,0
54,self-employed,1,1,0,641,1,0,0,17,0,472,1,148,2,0,0
37,admin.,1,2,0,0,1,0,0,21,5,115,1,-1,0,3,0
39,admin.,1,2,0,722,0,0,1,23,0,141,1,-1,0,3,0
44,technician,0,1,0,0,0,0,0,28,5,264,5,-1,0,3,0
40,services,1,2,0,35,0,0,0,3,5,318,4,317,3,0,0
36,services,1,1,0,895,1,1,2,4,6,622,1,-1,0,3,0
33,management,1,2,0,752,1,0,0,11,1,104,4,-1,0,3,0
42,services,1,1,0,-246,1,0,2,7,8,149,1,-1,0,3,0
30,self-employed,2,2,0,901,1,1,2,16,8,601,1,-1,0,3,0
33,admin.,2,1,0,894,0,0,0,5,3,509,2,-1,0,3,0
26,blue-collar,2,1,0,592,1,1,2,27,8,174,1,-1,0,3,0
37,services,1,1,0,0,1,1,0,31,5,187,2,-1,0,3,0
59,retired,1,0,0,0,0,0,0,5,6,493,2,-1,0,3,1
49,blue-collar,1,0,0,371,1,0,0,31,5,18,44,-1,0,3,0
33,blue-collar,2,0,0,1,1,0,0,20,0,257,1,-1,0,3,0
46,technician,2,1,0,834,1,0,0,11,5,196,2,-1,0,3,0
55,entrepreneur,1,0,0,298,1,0,2,8,8,144,3,-1,0,3,0
49,services,1,2,0,306,1,0,0,18,1,285,7,-1,0,3,0
51,technician,1,1,0,143,1,0,2,16,8,627,1,-1,0,3,0
27,admin.,1,1,0,186,1,0,2,27,8,136,2,-1,0,3,0
30,services,2,1,0,20,1,0,0,20,0,404,6,340,1,0,0
37,admin.,1,1,0,749,0,0,0,21,0,219,1,-1,0,3,0
49,blue-collar,1,3,0,51,1,0,2,7,8,984,1,-1,0,3,0
27,services,2,1,1,-1,0,0,0,22,5,60,2,-1,0,3,0
32,blue-collar,1,1,0,-32,1,0,0,12,8,145,1,-1,0,3,0
22,technician,2,1,0,333,0,1,1,12,9,129,1,-1,0,3,0
58,blue-collar,1,1,0,-27,0,1,1,31,5,77,13,-1,0,3,0
33,blue-collar,1,1,0,932,1,0,2,21,8,226,1,-1,0,3,0
83,retired,0,0,0,0,0,0,1,31,8,664,1,77,3,2,0
50,management,0,2,0,100,1,1,0,13,8,157,1,299,3,0,0
37,management,2,2,0,9,0,0,0,26,1,484,2,-1,0,3,0
55,services,0,0,0,653,0,0,2,6,6,800,1,-1,0,3,0
41,blue-collar,1,0,0,293,1,1,0,7,8,102,1,-1,0,3,0
40,management,2,2,0,36,1,0,2,27,8,240,3,-1,0,3,0
48,management,1,2,0,263,1,0,2,5,8,350,2,-1,0,3,0
37,services,2,1,0,105,0,1,2,17,6,260,4,-1,0,3,0
40,blue-collar,1,1,0,440,1,0,2,5,6,327,2,-1,0,3,0
73,retired,1,3,0,519,0,0,1,16,10,434,1,57,1,0,1
53,blue-collar,1,0,0,225,0,0,0,18,5,171,7,-1,0,3,0
33,technician,0,1,0,0,0,0,0,21,1,224,8,-1,0,3,0
51,blue-collar,1,0,0,40,1,0,0,13,8,79,1,370,1,0,0
42,housemaid,0,2,0,364,0,0,0,18,9,52,1,-1,0,3,0
34,technician,2,1,0,174,0,0,1,11,8,259,4,-1,0,3,0
32,admin.,1,1,0,0,1,1,0,17,9,159,2,195,2,0,0
60,retired,1,2,0,225,0,0,0,19,1,54,2,-1,0,3,0
29,blue-collar,2,1,0,-20,0,1,0,21,5,574,1,-1,0,3,1
39,management,2,1,0,36,0,0,0,29,1,70,2,-1,0,3,0
30,admin.,1,2,0,400,1,0,0,7,8,223,1,-1,0,3,0
34,management,2,2,0,-292,1,0,0,19,1,181,6,-1,0,3,0
38,blue-collar,1,1,0,213,1,0,2,16,6,270,15,-1,0,3,0
33,management,1,2,0,296,0,0,0,16,5,90,2,-1,0,3,0
30,management,1,2,0,42,0,0,0,25,1,115,6,-1,0,3,0
40,technician,1,1,0,697,0,0,0,24,6,220,2,219,2,1,0
33,management,1,2,0,150,0,0,0,21,1,151,2,-1,0,3,0
59,retired,1,1,0,0,0,0,2,5,6,812,1,-1,0,3,1
28,services,2,1,0,317,1,0,2,16,8,21,3,-1,0,3,0
28,blue-collar,1,1,0,225,1,1,2,7,8,866,2,-1,0,3,0
29,services,0,1,0,92,1,0,0,7,8,240,1,-1,0,3,0
42,blue-collar,1,0,0,-10,1,0,2,9,8,291,4,-1,0,3,0
59,housemaid,0,0,0,195,0,0,2,5,8,366,2,-1,0,3,0
57,housemaid,1,1,0,0,0,0,0,22,1,197,2,-1,0,3,0
43,services,0,1,0,0,0,0,0,31,5,106,4,-1,0,3,0
30,services,0,1,0,-94,1,0,0,14,5,41,2,-1,0,3,0
26,admin.,2,1,0,609,0,0,1,28,4,112,1,-1,0,3,0
52,management,2,2,0,4,0,1,0,28,5,30,9,-1,0,3,0
39,management,0,2,0,355,1,0,0,25,1,313,5,-1,0,3,0
34,management,1,2,0,436,0,1,0,28,5,118,4,-1,0,3,0
39,self-employed,1,1,0,266,0,0,0,11,8,102,2,-1,0,3,0
30,technician,1,2,0,101,1,1,0,7,5,187,3,-1,0,3,0
41,retired,2,0,0,0,0,0,0,8,8,239,1,368,2,0,0
35,blue-collar,1,1,0,305,1,0,0,18,8,7,7,367,25,0,0
57,retired,1,2,0,31,0,0,0,19,1,260,2,-1,0,3,0
29,entrepreneur,1,1,0,452,1,0,2,27,8,347,1,-1,0,3,0
48,admin.,1,1,0,5,1,0,2,7,8,697,2,-1,0,3,0
41,entrepreneur,1,0,0,39,1,0,0,21,9,549,2,-1,0,3,1
39,housemaid,1,0,0,267,0,0,2,9,6,1151,5,-1,0,3,0
51,technician,1,1,0,463,1,0,2,13,8,213,5,-1,0,3,0
45,admin.,0,1,0,59,1,0,0,24,5,873,8,-1,0,3,1
28,blue-collar,1,1,0,131,1,0,2,12,8,147,5,-1,0,3,0
57,retired,1,1,0,107,0,0,0,14,5,85,2,-1,0,3,0
36,unemployed,1,1,0,-35,0,0,0,30,4,339,3,-1,0,3,0
49,technician,1,0,0,230,1,0,2,8,8,96,1,-1,0,3,0
65,retired,1,0,0,493,0,0,0,16,10,622,1,182,1,0,0
26,services,2,1,0,256,1,0,0,4,8,101,2,-1,0,3,0
52,blue-collar,1,0,0,-133,0,0,2,5,6,96,2,-1,0,3,0
32,blue-collar,2,1,0,811,1,0,0,14,8,563,1,-1,0,3,1
33,unemployed,1,2,0,302,1,1,0,16,0,670,1,-1,0,3,0
26,technician,2,2,0,75,1,1,2,19,8,351,1,-1,0,3,0
45,technician,1,1,0,999,1,0,0,20,9,215,6,188,2,0,0
37,services,0,0,0,260,1,0,0,17,0,446,2,-1,0,3,0
35,services,1,1,0,505,1,1,2,27,8,371,2,-1,0,3,0
42,self-employed,1,2,0,0,0,0,0,8,1,118,6,-1,0,3,0
48,blue-collar,1,3,0,439,1,0,0,2,3,212,1,249,2,1,0
45,unknown,1,0,0,44,0,0,2,11,6,81,1,-1,0,3,0
47,management,1,2,0,295,1,0,0,5,1,157,1,-1,0,3,0
37,blue-collar,1,0,0,190,1,1,2,8,8,194,1,-1,0,3,0
40,management,1,2,0,-17,1,1,0,11,8,474,1,256,1,2,1
35,technician,2,1,0,175,1,0,0,29,4,219,1,246,1,0,0
36,technician,2,2,0,40,0,0,0,26,1,359,3,-1,0,3,0
52,admin.,0,1,0,98,0,1,2,19,6,148,1,-1,0,3,0
28,student,2,1,0,330,0,0,1,2,3,197,1,-1,0,3,0
28,management,2,2,0,0,0,0,1,27,8,198,2,-1,0,3,0
31,technician,2,1,0,775,0,0,0,2,3,361,1,-1,0,3,0
46,blue-collar,1,0,0,258,1,0,2,27,8,217,1,-1,0,3,0
22,student,2,1,0,246,1,0,1,12,8,25,1,-1,0,3,0
44,unemployed,1,1,0,304,1,0,2,12,8,129,2,-1,0,3,0
31,self-employed,2,1,0,360,1,0,2,26,8,592,4,-1,0,3,0
37,management,2,2,0,102,1,0,0,21,1,101,2,-1,0,3,0
50,blue-collar,1,1,0,181,1,0,0,17,0,599,2,-1,0,3,0
29,management,2,2,0,572,0,0,0,16,2,314,1,195,1,2,1
31,admin.,2,1,0,223,1,0,0,17,0,508,1,315,11,2,0
40,technician,1,1,0,-396,1,0,2,26,8,127,1,-1,0,3,0
47,services,0,1,0,164,0,0,2,5,8,212,1,-1,0,3,0
33,technician,2,1,0,920,1,0,0,21,9,58,1,122,4,0,0
38,management,2,2,0,623,0,0,0,28,6,297,4,144,4,1,1
61,management,1,1,0,967,0,0,0,20,1,180,1,-1,0,3,0
42,housemaid,1,0,0,1,1,0,1,28,5,59,5,-1,0,3,0
36,management,0,2,0,0,0,0,0,28,1,81,4,-1,0,3,0
29,blue-collar,1,0,0,200,1,0,2,30,8,322,2,-1,0,3,0
44,blue-collar,1,0,0,-237,1,0,1,10,5,73,1,-1,0,3,0
42,management,1,2,0,603,1,0,0,5,9,298,5,-1,0,3,0
32,management,2,2,0,577,0,0,0,7,1,101,2,-1,0,3,0
43,management,1,2,0,0,1,0,0,17,9,110,1,-1,0,3,0
39,admin.,2,1,0,163,1,0,0,30,4,107,2,-1,0,3,0
43,services,1,1,0,642,0,0,0,31,5,644,2,-1,0,3,0
46,admin.,1,1,0,466,1,0,0,29,4,169,1,-1,0,3,0
31,technician,1,1,0,119,1,0,0,4,3,380,1,-1,0,3,0
53,blue-collar,1,0,0,238,1,0,0,11,8,238,2,361,5,0,0
37,blue-collar,1,0,0,378,1,0,2,9,8,514,1,-1,0,3,0
49,entrepreneur,0,1,0,32,0,0,0,5,3,128,1,-1,0,3,0
31,unemployed,2,1,0,315,0,0,0,30,4,130,1,2,1,1,0
35,blue-collar,2,1,0,0,1,0,0,16,0,169,1,-1,0,3,0
32,technician,2,1,0,309,1,1,0,16,0,346,1,234,3,0,0
28,technician,2,2,0,0,1,0,2,4,6,205,6,-1,0,3,0
26,technician,2,1,0,668,1,0,2,28,8,576,3,-1,0,3,1
30,blue-collar,2,1,0,363,0,0,0,28,5,171,3,-1,0,3,0
31,entrepreneur,2,2,0,38,0,0,0,20,9,185,2,-1,0,3,0
45,blue-collar,0,0,0,942,0,0,0,21,9,362,1,-1,0,3,0
34,management,1,2,0,297,1,0,0,26,1,63,4,-1,0,3,0
42,services,1,1,0,-91,1,1,0,5,3,43,1,-1,0,3,0
60,self-employed,1,0,0,362,0,1,0,29,5,816,6,-1,0,3,1
32,admin.,2,1,0,620,1,0,2,26,8,1234,3,-1,0,3,1
42,unemployed,0,2,0,-166,0,0,0,29,1,85,4,-1,0,3,0
33,services,1,1,0,288,1,0,0,17,0,306,1,-1,0,3,0
42,admin.,1,3,0,642,1,1,2,16,8,509,2,-1,0,3,0
36,technician,0,1,0,566,1,0,2,20,8,129,2,-1,0,3,0
46,blue-collar,1,1,0,668,1,0,2,15,8,1263,2,-1,0,3,1
49,blue-collar,1,1,0,322,0,0,0,14,1,356,2,-1,0,3,0
32,services,2,1,0,473,1,0,0,7,5,624,5,-1,0,3,0
33,services,1,1,0,-333,1,0,0,30,5,329,5,-1,0,3,0
57,technician,1,1,0,295,0,0,0,19,1,151,11,-1,0,3,0
